"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.218161493E1,-6.667600155E0,9.625129104E-1,-2.918645382E0
3.219161493E1,-6.711269379E0,8.656035662E-1,-3.184846878E0
3.220161493E1,-7.006184578E0,5.796613097E-1,-3.466601849E0
3.221161493E1,-7.533204079E0,1.722832322E-1,-3.589233875E0
3.222161493E1,-8.097909927E0,-3.786641955E-1,-3.758526087E0
3.223161493E1,-8.430512428E0,-6.263213158E-1,-3.835694790E0
3.224161493E1,-8.729615211E0,-8.446664214E-1,-3.875176191E0
3.225161493E1,-9.303294182E0,-9.942178130E-1,-4.070789337E0
3.226161493E1,-1.013061333E1,-1.069591761E0,-4.327419758E0
3.227161493E1,-1.068215847E1,-1.294517040E0,-4.217947960E0
3.228161493E1,-1.135155106E1,-1.281954765E0,-4.228117466E0
3.229161493E1,-1.195872974E1,-1.229910851E0,-4.182055950E0
3.230161493E1,-1.229731369E1,-1.261615753E0,-4.046263218E0
3.231161493E1,-1.250848007E1,-7.758727670E-1,-4.205984116E0
3.232161493E1,-1.198684502E1,-1.938186288E-1,-4.814359188E0
3.233161493E1,-1.092682457E1,6.765705943E-1,-5.266004562E0
3.234161493E1,-1.035075283E1,1.274776220E0,-5.550750256E0
3.235161493E1,-1.050209904E1,1.149153113E0,-5.434100151E0
3.236161493E1,-1.261137199E1,-1.854437590E-2,-5.045864582E0
3.237161493E1,-1.512383556E1,-1.195813060E0,-5.112265587E0
3.238161493E1,-1.558864117E1,-1.850250125E0,-4.684548378E0
3.239161493E1,-1.480020618E1,-1.419542074E0,-2.222334146E0
3.240161493E1,-1.334058475E1,-2.584248483E-1,9.696913958E-1
3.241161493E1,-1.221954727E1,3.690928817E-1,2.646461725E0
3.242161493E1,-1.087837029E1,6.520441771E-1,3.570689678E0
3.243161493E1,-1.042492962E1,7.525427341E-1,3.710669756E0
3.244161493E1,-1.033878803E1,1.092323542E0,3.421138287E0
3.245161493E1,-1.020479012E1,1.377667665E0,2.216351986E0
3.246161493E1,-1.171466160E1,1.479362607E0,7.651050687E-1
3.247161493E1,-1.327538013E1,1.980060697E0,-1.508674622E0
3.248161493E1,-1.333998585E1,1.206580877E0,-2.446661234E0
3.249161493E1,-1.281057453E1,7.178468108E-1,-2.641676188E0
3.250161493E1,-1.145384407E1,4.785645381E-2,-2.244467735E0
3.251161493E1,-9.945169449E0,-5.108676553E-1,-1.719243050E0
3.252161493E1,-8.771489143E0,-5.946164131E-1,-1.444068432E0
3.253161493E1,-7.861618996E0,-2.075773627E-1,-1.338186026E0
3.254161493E1,-7.524230957E0,4.319044948E-1,-1.435693622E0
3.255161493E1,-7.424330235E0,9.014959335E-1,-1.616351724E0
3.256161493E1,-7.125227451E0,1.047458172E0,-1.733600020E0
3.257161493E1,-6.704689026E0,1.085145116E0,-1.622333765E0
3.258161493E1,-6.516254425E0,9.535398483E-1,-1.517049551E0
3.259161493E1,-6.308676720E0,7.543373108E-1,-1.436291814E0
3.260161493E1,-6.096313953E0,5.318048596E-1,-1.478764415E0
3.261161493E1,-6.039484501E0,5.946164131E-1,-1.460219979E0
3.262161493E1,-6.138188362E0,4.737788737E-1,-1.348953724E0
3.263161493E1,-6.360720634E0,2.614158690E-1,-1.365105271E0
3.264161493E1,-6.731009960E0,-9.152546525E-2,-1.474576950E0
3.265161493E1,-7.100102901E0,-5.359922647E-1,-1.650449395E0
3.266161493E1,-7.411767960E0,-1.515254974E0,-1.770090580E0
3.267161493E1,-7.421937466E0,-2.032702923E0,-1.913659930E0
3.268161493E1,-7.249056339E0,-2.121835470E0,-1.990230203E0
3.269161493E1,-6.964310169E0,-1.985444546E0,-2.045265198E0
3.270161493E1,-6.876374245E0,-1.716850281E0,-2.119442701E0
3.271161493E1,-6.684350014E0,-1.476969719E0,-2.475374937E0
3.272161493E1,-6.584449768E0,-1.218544960E0,-2.935993433E0
3.273161493E1,-6.745965004E0,-1.044467092E0,-3.303291559E0
3.274161493E1,-7.103094101E0,-1.388435364E0,-3.675375462E0
3.275161493E1,-7.871788502E0,-7.603194118E-1,-4.138386726E0
3.276161493E1,-8.483154297E0,-3.936193287E-1,-4.304089546E0
3.277161493E1,-8.699705124E0,-2.135594189E-1,-4.304089546E0
3.278161493E1,-9.003593445E0,-2.685943544E-1,-4.025325775E0
3.279161493E1,-9.586245537E0,-1.920240223E-1,-3.750749588E0
3.280161493E1,-1.070189953E1,-4.007977992E-2,-3.840480328E0
3.281161493E1,-1.173619652E1,3.050848842E-2,-4.025924206E0
3.282161493E1,-1.268255806E1,-1.674975827E-2,-4.162913322E0
3.283161493E1,-1.311984634E1,-3.517449200E-1,-4.248456478E0
3.284161493E1,-1.306122208E1,-1.098305583E0,-4.519443989E0
3.285161493E1,-1.255872917E1,-1.970489502E0,-5.002195835E0
3.286161493E1,-1.150289631E1,-2.641077995E0,-5.442475319E0
3.287161493E1,-1.071745300E1,-2.370688915E0,-5.553741455E0
3.288161493E1,-1.144905853E1,-1.204187989E0,-5.267798901E0
3.289161493E1,-1.287159157E1,-3.032902777E-1,-5.094319344E0
3.290161493E1,-1.436411476E1,2.249253243E-1,-4.345366001E0
3.291161493E1,-1.463809299E1,1.704886109E-1,-2.130808592E0
3.292161493E1,-1.446640778E1,-2.153540403E-1,-2.350948304E-1
3.293161493E1,-1.379163170E1,-7.106683254E-1,1.686341763E0
3.294161493E1,-1.245344543E1,-8.572286963E-1,3.110071182E0
3.295161493E1,-1.181575775E1,-6.717849374E-1,3.844069481E0
3.296161493E1,-1.157827091E1,-2.398804724E-1,3.415156126E0
3.297161493E1,-1.183789158E1,-1.686939895E-1,2.409572363E0
3.298161493E1,-1.198505020E1,-5.856433511E-1,9.260223508E-1
3.299161493E1,-1.192044449E1,-8.189435601E-1,-7.609176040E-1
3.300161493E1,-1.151844978E1,-1.100698471E0,-2.005783558E0
3.301161493E1,-1.055174923E1,-1.372283816E0,-3.254238844E0
3.302161493E1,-9.232706070E0,-1.489532113E0,-3.461816072E0
3.303161493E1,-8.257631302E0,-1.369292736E0,-3.234498024E0
3.304161493E1,-7.420143127E0,-1.163509965E0,-2.650051117E0
3.305161493E1,-7.031907558E0,-9.816554785E-1,-2.181656122E0
3.306161493E1,-7.083951473E0,-8.183453679E-1,-1.810768485E0
3.307161493E1,-7.169494629E0,-7.806583643E-1,-1.667199135E0
3.308161493E1,-7.198806763E0,-6.945167780E-1,-1.553540111E0
3.309161493E1,-7.065407276E0,-5.587241054E-1,-1.411765337E0
3.310161493E1,-6.805785656E0,-5.270192027E-1,-1.113260746E0
3.311161493E1,-6.780661106E0,-5.114658475E-1,-8.895317912E-1
3.312161493E1,-6.616752625E0,-5.718846321E-1,-7.375875711E-1
3.313161493E1,-6.521039963E0,-5.808576941E-1,-7.375875711E-1
3.314161493E1,-6.422336102E0,-5.036891699E-1,-8.153542876E-1
3.315161493E1,-6.477969170E0,-2.985046208E-1,-1.031306505E0
3.316161493E1,-6.597012043E0,7.298108935E-2,-1.219143152E0
3.317161493E1,-6.798008919E0,5.252245665E-1,-1.378864050E0
3.318161493E1,-7.062416077E0,1.029511929E0,-1.543370605E0
3.319161493E1,-7.248457909E0,1.357328653E0,-1.807179332E0
3.320161493E1,-7.288537979E0,1.408774376E0,-2.097907305E0
3.321161493E1,-7.228118896E0,1.436890006E0,-2.370688915E0
3.322161493E1,-6.985845566E0,1.429113269E0,-2.629712105E0
3.323161493E1,-6.957131863E0,1.227517962E0,-2.995215654E0
3.324161493E1,-7.004988194E0,1.010967612E0,-3.375076294E0
3.325161493E1,-7.240083218E0,9.361918569E-1,-3.640081406E0
3.326161493E1,-7.802396297E0,6.622136831E-1,-3.782454491E0
3.327161493E1,-8.268997192E0,3.702892959E-1,-3.954139471E0
3.328161493E1,-8.649456024E0,9.332008660E-2,-4.164109707E0
3.329161493E1,-8.934800148E0,-1.441675574E-1,-4.289134502E0
3.330161493E1,-9.445667267E0,-4.031906128E-1,-4.618147850E0
3.331161493E1,-1.013001442E1,-9.511470199E-1,-4.905286312E0
3.332161493E1,-1.072762203E1,-1.411765337E0,-4.807778835E0
3.333161493E1,-1.164945698E1,-1.768894196E0,-4.484747887E0
3.334161493E1,-1.256530952E1,-1.795813441E0,-4.183252335E0
3.335161493E1,-1.321914864E1,-1.313659668E0,-3.968496323E0
3.336161493E1,-1.330529022E1,-8.219345808E-1,-4.028914928E0
3.337161493E1,-1.280160141E1,-1.812563092E-1,-4.289732933E0
3.338161493E1,-1.251087284E1,4.486542344E-1,-4.205984116E0
3.339161493E1,-1.365942764E1,3.768695593E-1,-3.793222189E0
3.340161493E1,-1.508375549E1,2.333002090E-1,-3.950550079E0
3.341161493E1,-1.594337749E1,-3.732803464E-1,-4.007379532E0
3.342161493E1,-1.558624840E1,-2.991028363E-3,-2.786442041E0
3.343161493E1,-1.472243977E1,7.764709592E-1,-7.710871100E-1
3.344161493E1,-1.327837086E1,1.068993568E0,1.593021631E0
3.345161493E1,-1.184746265E1,9.008977413E-1,3.364906788E0
3.346161493E1,-1.097049332E1,7.393822074E-1,4.386044025E0
3.347161493E1,-1.070189953E1,5.988038778E-1,4.376472473E0
3.348161493E1,-1.086102200E1,3.607180119E-1,3.616153240E0
3.349161493E1,-1.165244770E1,6.580262631E-2,1.782054663E0
3.350161493E1,-1.221117210E1,-2.614158690E-1,-4.725824594E-1
3.351161493E1,-1.236431313E1,-4.863412082E-1,-1.843669891E0
3.352161493E1,-1.178524971E1,-6.077769399E-1,-2.723630428E0
3.353161493E1,-1.029332447E1,-5.736792088E-1,-2.556132793E0
3.354161493E1,-9.102895737E0,-3.218346536E-1,-2.155334949E0
3.355161493E1,-8.017750740E0,-2.333002165E-2,-1.600798368E0
3.356161493E1,-7.194619656E0,5.407779217E-1,-1.219143152E0
3.357161493E1,-6.872784615E0,9.894321561E-1,-1.071984529E0
3.358161493E1,-6.726822853E0,1.273579836E0,-9.607182741E-1
3.359161493E1,-6.788437843E0,1.292124271E0,-8.841479421E-1
3.360161493E1,-6.652047157E0,1.049850941E0,-7.543373108E-1
3.361161493E1,-6.893123627E0,8.416753411E-1,-7.034898400E-1
3.362161493E1,-6.848258495E0,6.125625968E-1,-7.351947427E-1
3.363161493E1,-6.538387775E0,2.374876440E-1,-6.436693072E-1
3.364161493E1,-6.349354744E0,1.974078640E-2,-5.718846321E-1
3.365161493E1,-6.415157318E0,-9.631111473E-2,-6.275177598E-1
3.366161493E1,-6.427719593E0,-4.121637046E-1,-7.728816867E-1
3.367161493E1,-6.458826542E0,-6.855437160E-1,-8.470591903E-1
3.368161493E1,-6.730412006E0,-7.268198729E-1,-8.117650747E-1
3.369161493E1,-6.967301369E0,-9.248259664E-1,-7.800601721E-1
3.370161493E1,-7.277172089E0,-1.535593987E0,-7.734799385E-1
3.371161493E1,-7.385447025E0,-1.761715651E0,-9.475577474E-1
3.372161493E1,-7.406384468E0,-1.729412556E0,-1.143171072E0
3.373161493E1,-7.364510059E0,-1.719841242E0,-1.372283816E0
3.374161493E1,-7.387241840E0,-1.553540111E0,-1.712064624E0
3.375161493E1,-7.436294556E0,-1.597807288E0,-2.050050735E0
3.376161493E1,-7.557730198E0,-1.566102386E0,-2.359921217E0
3.377161493E1,-7.652844906E0,-1.377069473E0,-2.761317253E0
3.378161493E1,-7.960920811E0,-9.696913958E-1,-3.315854073E0
3.379161493E1,-8.792427063E0,-6.484549642E-1,-3.656831264E0
3.380161493E1,-9.380462646E0,-3.002992272E-1,-3.932604074E0
3.381161493E1,-1.015932655E1,2.153540403E-2,-4.159324169E0
3.382161493E1,-1.049073315E1,4.187439755E-2,-4.419543266E0
3.383161493E1,-1.068335533E1,1.639083475E-1,-4.409972191E0
3.384161493E1,-1.111466122E1,3.565305769E-1,-4.337589264E0
3.385161493E1,-1.195274734E1,4.247260094E-1,-4.485345840E0
3.386161493E1,-1.294098282E1,-2.021935135E-1,-4.512863636E0
3.387161493E1,-1.326939774E1,-8.464609981E-1,-4.563112736E0
3.388161493E1,-1.311865044E1,-1.731207132E0,-4.728815556E0
3.389161493E1,-1.264068413E1,-2.271985054E0,-4.851448059E0
3.390161493E1,-1.290748310E1,-2.269592285E0,-4.707280159E0
3.391161493E1,-1.371984673E1,-2.017747641E0,-4.150949001E0
3.392161493E1,-1.447777367E1,-1.161117196E0,-3.194418192E0
3.393161493E1,-1.488395500E1,-3.332005441E-1,-1.634297848E0
3.394161493E1,-1.475354576E1,3.948157430E-1,-5.682953820E-2
3.395161493E1,-1.374497128E1,8.225327730E-1,2.451446772E0
3.396161493E1,-1.228893852E1,1.419542074E0,4.012165546E0
3.397161493E1,-1.182353497E1,1.391426325E0,4.267001152E0
3.398161493E1,-1.199821091E1,9.966106415E-1,3.975674868E0
3.399161493E1,-1.198923779E1,7.537391037E-2,3.119642496E0
3.400161493E1,-1.185583782E1,-6.346961856E-1,1.717448473E0
3.401161493E1,-1.185643578E1,-1.132403374E0,-1.244267747E-1
3.402161493E1,-1.146939754E1,-1.467398524E0,-1.569093466E0
3.403161493E1,-1.088255692E1,-2.239083767E0,-2.306082726E0
3.404161493E1,-9.681958199E0,-2.438884497E0,-2.492722988E0
3.405161493E1,-8.736793518E0,-2.280958176E0,-2.390429735E0
3.406161493E1,-7.825128078E0,-1.999203324E0,-2.164308071E0
3.407161493E1,-7.219145775E0,-1.686341763E0,-1.864607096E0
3.408161493E1,-6.977470875E0,-1.300499082E0,-1.563709617E0
3.409161493E1,-6.898507595E0,-9.014959335E-1,-1.247856975E0
3.410161493E1,-6.814758778E0,-4.259224236E-1,-7.896314859E-1
3.411161493E1,-6.576673031E0,-1.980060786E-1,-5.497509837E-1
3.412161493E1,-6.375676155E0,-8.554340899E-2,-3.559323549E-1
3.413161493E1,-6.336792469E0,-1.956132501E-1,-3.936193287E-1
3.414161493E1,-6.372086525E0,-4.779663086E-1,-4.295116663E-1
3.415161493E1,-6.414559364E0,-5.790630579E-1,-4.666004181E-1
3.416161493E1,-6.558128834E0,-5.856433511E-1,-5.419743061E-1
3.417161493E1,-6.755536556E0,-5.060819983E-1,-5.748756528E-1
3.418161493E1,-6.888338089E0,-1.292124242E-1,-6.388836503E-1
3.419161493E1,-7.036095142E0,2.949153781E-1,-6.460621357E-1
3.420161493E1,-7.240681171E0,6.131607890E-1,-7.710871100E-1
3.421161493E1,-7.490731239E0,1.112662554E0,-1.126421213E0
3.422161493E1,-7.648059368E0,1.402194023E0,-1.427916884E0
3.423161493E1,-7.640282631E0,1.415952802E0,-1.671386600E0
3.424161493E1,-7.597211838E0,1.315454245E0,-1.875972986E0
3.425161493E1,-7.350152969E0,1.268794179E0,-2.239681959E0
3.426161493E1,-7.408777237E0,1.109073281E0,-2.724228621E0
3.427161493E1,-7.520641804E0,1.030110121E0,-3.223730326E0
3.428161493E1,-7.831708431E0,8.201399446E-1,-3.697509289E0
3.429161493E1,-8.223533630E0,5.234299302E-1,-4.122235298E0
3.430161493E1,-8.577073097E0,3.278166950E-1,-4.471587181E0
3.431161493E1,-8.900702477E0,5.144568533E-2,-4.682155609E0
3.432161493E1,-9.351749420E0,-4.707878530E-1,-5.075775146E0
3.433161493E1,-9.987043381E0,-1.066002488E0,-5.201398373E0
3.434161493E1,-1.039801121E1,-1.480558991E0,-5.023731232E0
3.435161493E1,-1.117627621E1,-1.324427366E0,-4.572085857E0
3.436161493E1,-1.203709412E1,-1.131206870E0,-4.329812527E0
3.437161493E1,-1.268794250E1,-1.007976532E0,-4.207778454E0
3.438161493E1,-1.277827072E1,-6.933203340E-1,-4.424329281E0
3.439161493E1,-1.210349560E1,5.862415582E-2,-4.738985062E0
3.440161493E1,-1.134616661E1,8.362914920E-1,-4.697110653E0
3.441161493E1,-1.186540890E1,8.225327730E-1,-4.389034748E0
3.442161493E1,-1.326700497E1,1.112662554E-1,-4.179663181E0
3.443161493E1,-1.470868111E1,-1.055832982E0,-4.147359848E0
3.444161493E1,-1.526740456E1,-1.445264935E0,-2.949153900E0
3.445161493E1,-1.522732544E1,-5.401797295E-1,-9.625129104E-1
3.446161493E1,-1.421695614E1,7.298108935E-1,1.601396561E0
3.447161493E1,-1.248455238E1,6.466603279E-1,3.604189157E0
3.448161493E1,-1.142273712E1,1.663011760E-1,4.579264164E0
3.449161493E1,-1.106620693E1,-8.374879509E-2,4.693521500E0
3.450161493E1,-1.105125141E1,-8.554340899E-2,3.930211306E0
3.451161493E1,-1.133779144E1,-1.118644550E-1,2.139183521E0
3.452161493E1,-1.181336498E1,-1.651047617E-1,-8.494520187E-2
3.453161493E1,-1.222672558E1,-1.250249892E-1,-1.403390527E0
3.454161493E1,-1.231346512E1,1.435693651E-1,-2.807379246E0
3.455161493E1,-1.119063377E1,-4.396811724E-1,-2.985644341E0
3.456161493E1,-9.974481583E0,-4.175475538E-1,-2.592623234E0
3.457161493E1,-8.778668404E0,-1.316052526E-1,-1.905883193E0
3.458161493E1,-8.067401886E0,2.350948304E-1,-1.406979680E0
3.459161493E1,-7.757531166E0,4.444667995E-1,-1.229312658E0
3.460161493E1,-7.813164234E0,8.171489239E-1,-1.170090318E0
3.461161493E1,-7.933403492E0,9.601200819E-1,-9.936196208E-1
3.462161493E1,-7.672585964E0,8.003991842E-1,-7.603194118E-1
3.463161493E1,-7.388438225E0,6.747759581E-1,-6.323033571E-1
3.464161493E1,-7.200601578E0,5.521438122E-1,-6.137589812E-1
3.465161493E1,-6.855436802E0,3.876372576E-1,-7.381857634E-1
3.466161493E1,-6.549155712E0,2.321037948E-1,-8.727820516E-1
3.467161493E1,-6.410371780E0,1.998006850E-1,-9.589236975E-1
3.468161493E1,-6.409773827E0,7.477571070E-2,-1.067797065E0
3.469161493E1,-6.461219311E0,-3.529413417E-2,-1.052243710E0
3.470161493E1,-6.668198586E0,-2.955136001E-1,-8.871390224E-1
3.471161493E1,-6.668198586E0,-2.955136001E-1,-8.871390224E-1
3.472161493E1,-7.257431030E0,-1.119242787E0,-8.482556343E-1
3.473161493E1,-7.351947784E0,-1.727617979E0,-8.147560954E-1
3.474161493E1,-7.380063057E0,-1.871785522E0,-9.661021233E-1
3.475161493E1,-7.261618614E0,-1.890928149E0,-1.214357495E0
3.476161493E1,-6.966702938E0,-1.898106575E0,-1.521237016E0
3.477161493E1,-6.817151546E0,-1.753939033E0,-1.876571178E0
3.478161493E1,-6.820142746E0,-1.664208174E0,-2.230110645E0
3.479161493E1,-7.004988194E0,-1.652842283E0,-2.787040234E0
3.480161493E1,-7.578667641E0,-1.454237938E0,-3.314059258E0
3.481161493E1,-8.065009117E0,-9.050851464E-1,-3.873381615E0
3.482161493E1,-8.398807526E0,-6.556333899E-1,-4.207180500E0
3.483161493E1,-8.848658562E0,-6.843472719E-1,-4.366302967E0
3.484161493E1,-8.763114929E0,-1.716850251E-1,-4.375874519E0
3.485161493E1,-9.272786140E0,1.537388563E-1,-4.351347923E0
3.486161493E1,-1.013240719E1,6.340979934E-1,-4.254438877E0
3.487161493E1,-1.144606686E1,1.100100160E0,-4.155136585E0
3.488161493E1,-1.267657661E1,8.344969153E-1,-4.150351048E0
3.489161493E1,-1.307976723E1,5.491527915E-1,-4.050450325E0
3.490161493E1,-1.315514088E1,-2.572284266E-2,-3.983451605E0
3.491161493E1,-1.258744335E1,-1.165304661E0,-4.497908592E0
3.492161493E1,-1.176850033E1,-2.015354872E0,-4.872983456E0
3.493161493E1,-1.156271744E1,-2.027318954E0,-4.769493580E0
3.494161493E1,-1.245823097E1,-1.820339799E0,-4.703691006E0
3.495161493E1,-1.365224934E1,-1.062413216E0,-5.026721954E0
3.496161493E1,-1.423908901E1,-8.751748800E-1,-4.494917393E0
3.497161493E1,-1.486361599E1,-6.281159520E-1,-2.819343328E0
3.498161493E1,-1.477986717E1,-1.258624673E0,-9.074779749E-1
3.499161493E1,-1.345902920E1,-1.163509965E0,1.406381488E0
3.500161493E1,-1.233380413E1,-8.703892231E-1,3.138186932E0
3.501161493E1,-1.176251793E1,-8.662018180E-1,4.417748928E0
3.502161493E1,-1.099920750E1,-2.949153781E-1,4.299304008E0
3.503161493E1,-1.097647572E1,6.885347366E-1,3.199203968E0
3.504161493E1,-1.092861938E1,1.321436286E0,1.725225091E0
3.505161493E1,-1.121396351E1,5.192425251E-1,-2.745763958E-1
3.506161493E1,-1.134197903E1,-1.908276081E-1,-2.247458696E0
3.507161493E1,-1.095194912E1,-7.118647099E-1,-3.514458179E0
3.508161493E1,-1.010189915E1,-1.713859200E0,-3.673580885E0
3.509161493E1,-9.101100922E0,-2.032702923E0,-3.081357241E0
3.510161493E1,-8.293522835E0,-2.066202402E0,-2.303689957E0
3.511161493E1,-7.961519241E0,-1.922633052E0,-1.653440475E0
3.512161493E1,-7.942376614E0,-1.682154298E0,-1.207179070E0
3.513161493E1,-8.130212784E0,-1.424925923E0,-1.045663476E0
3.514161493E1,-8.172087669E0,-1.133599758E0,-1.152742267E0
3.515161493E1,-7.974679470E0,-8.350951076E-1,-1.199402332E0
3.516161493E1,-7.474579811E0,-5.527420044E-1,-1.113858938E0
3.517161493E1,-6.942774773E0,-2.177468538E-1,-1.124028444E0
3.518161493E1,-6.667002201E0,-8.973085321E-3,-1.089332461E0
3.519161493E1,-6.349354744E0,1.950150430E-1,-1.135394335E0
3.520161493E1,-6.260222435E0,2.620140910E-1,-1.298704505E0
3.521161493E1,-6.333801746E0,4.049852192E-1,-1.390229940E0
3.522161493E1,-6.497709751E0,4.893322289E-1,-1.527817249E0
3.523161493E1,-6.719644070E0,6.352944374E-1,-1.632503271E0
3.524161493E1,-6.893722057E0,7.914260626E-1,-1.704287887E0
3.525161493E1,-6.961319447E0,8.955138922E-1,-1.747956991E0
3.526161493E1,-7.068397999E0,1.009172916E0,-1.819741607E0
3.527161493E1,-7.092924595E0,1.013360381E0,-1.948355794E0
3.528161493E1,-7.074978352E0,9.990034699E-1,-2.153540373E0
3.529161493E1,-6.759724140E0,9.439685345E-1,-2.335993052E0
3.530161493E1,-6.874579430E0,8.129615188E-1,-2.635095835E0
3.531161493E1,-7.084549427E0,5.563312769E-1,-2.994019270E0
3.532161493E1,-7.298109055E0,2.279163599E-1,-3.285943747E0
3.533161493E1,-7.654041290E0,-1.202393398E-1,-3.467200041E0
3.534161493E1,-8.120043755E0,-4.743770957E-1,-3.662214994E0
3.535161493E1,-8.486743927E0,-6.939185858E-1,-3.748954773E0
3.536161493E1,-8.791828156E0,-8.500502706E-1,-3.884149313E0
3.537161493E1,-9.361320496E0,-1.033699393E0,-4.346562386E0
3.538161493E1,-9.916455269E0,-1.202991605E0,-4.771288395E0
3.539161493E1,-1.050688457E1,-1.452443361E0,-4.761118889E0
3.540161493E1,-1.102253723E1,-1.524227977E0,-4.738387108E0
3.541161493E1,-1.165184975E1,-1.190429211E0,-4.722833633E0
3.542161493E1,-1.223330593E1,-8.081758618E-1,-4.617549419E0
3.543161493E1,-1.235534000E1,-1.064806059E-1,-4.794020176E0
3.544161493E1,-1.211246777E1,3.499503136E-1,-4.975276470E0
3.545161493E1,-1.147777176E1,9.589236975E-1,-5.021936417E0
3.546161493E1,-1.153220844E1,1.193420291E0,-4.884947300E0
3.547161493E1,-1.266281700E1,6.137589812E-1,-4.630710125E0
3.548161493E1,-1.462852097E1,-2.428714931E-1,-4.655236244E0
3.549161493E1,-1.542772388E1,-1.058225870E0,-4.463212490E0
3.550161493E1,-1.524586964E1,-1.124028444E0,-2.818146944E0
3.551161493E1,-1.462014675E1,-4.528416991E-1,-7.860422134E-1
3.552161493E1,-1.325145149E1,1.453639716E-1,1.428515077E0
3.553161493E1,-1.157587814E1,1.597209126E-1,2.758924484E0
3.554161493E1,-1.054457092E1,1.716850251E-1,3.467798233E0
3.555161493E1,-1.016171932E1,1.663011760E-1,3.556332588E0
3.556161493E1,-1.009830952E1,1.118644550E-1,2.831307411E0
3.557161493E1,-1.085503960E1,-1.483550072E-1,1.168893814E0
3.558161493E1,-1.165005493E1,-3.798605800E-1,-3.655036688E-1
3.559161493E1,-1.237508011E1,-3.714857101E-1,-1.786840320E0
3.560161493E1,-1.259701443E1,-6.460621208E-2,-2.589034081E0
3.561161493E1,-1.165723324E1,1.118644550E-1,-2.596212626E0
3.562161493E1,-1.040758228E1,1.244267747E-1,-2.217548370E0
3.563161493E1,-8.837890625E0,1.453639716E-1,-1.797608018E0
3.564161493E1,-8.251050949E0,6.071787477E-1,-1.137188911E0
3.565161493E1,-7.965108395E0,8.356932998E-1,-9.451649189E-1
3.566161493E1,-8.041080475E0,1.269990563E0,-9.810572863E-1
3.567161493E1,-8.039285660E0,1.451845169E0,-1.121037364E0
3.568161493E1,-7.754539967E0,1.085743308E0,-1.262812138E0
3.569161493E1,-7.627122402E0,7.471588850E-1,-1.308874011E0
3.570161493E1,-7.215556622E0,2.099701911E-1,-1.302293777E0
3.571161493E1,-6.694519520E0,-2.201396823E-1,-1.220937729E0
3.572161493E1,-6.486942291E0,-3.756731451E-1,-1.144965649E0
3.573161493E1,-6.437291145E0,-6.239284873E-1,-1.147956610E0
3.574161493E1,-6.355337143E0,-7.387840152E-1,-1.323829174E0
3.575161493E1,-6.409175396E0,-7.734799385E-1,-1.609771490E0
3.576161493E1,-6.571887493E0,-8.135597110E-1,-1.703689694E0
3.577161493E1,-6.877570629E0,-9.122636318E-1,-1.796411633E0
3.578161493E1,-7.148557663E0,-1.106680512E0,-1.855633974E0
3.579161493E1,-7.357929707E0,-1.199402332E0,-1.915454507E0
3.580161493E1,-7.391428947E0,-1.219143152E0,-1.919641972E0
3.581161493E1,-7.301698208E0,-1.122832060E0,-1.954337835E0
